time,open,high,low,close,Bullish Entry,Bearish Entry,CVD
1770885540,6976,6976.25,6974.75,6975.25,0,0,1724
1770885600,6975.25,6977,6975,6976.5,0,0,1817
1770885660,6977,6977.25,6976.25,6977,0,0,1884
1770885720,6977,6977.75,6976.5,6977.5,0,0,1968
1770885780,6977.5,6977.5,6976.75,6976.75,0,0,1875
1770885840,6977,6977.5,6976.5,6976.75,0,0,1790
1770885900,6976.5,6978,6976,6977.75,0,0,1907
1770885960,6977.75,6977.75,6976.5,6977,0,0,1826
1770886020,6977,6978.5,6976.5,6978.25,0,0,1924
1770886080,6978.25,6978.75,6977.5,6977.5,0,0,1840
1770886140,6977.5,6977.75,6977.25,6977.5,0,0,1766
1770886200,6977.25,6977.5,6977.25,6977.5,0,0,1823
1770886260,6977.5,6977.75,6977,6977.25,0,0,1754
1770886320,6977.25,6978.75,6977.25,6978.5,0,0,1822
1770886380,6978.5,6980.25,6978.5,6980.25,0,0,1908
1770886440,6980.25,6980.5,6979,6979.75,0,0,1770
1770886500,6979.75,6980.75,6979.75,6980,0,0,1886
1770886560,6980,6981.5,6979.75,6981.25,0,0,1955
1770886620,6981,6983,6981,6983,0,0,2155
1770886680,6982.75,6983.5,6982.75,6983,0,0,2332
1770886740,6983,6983,6981.5,6981.75,0,0,2136
1770886800,6981.5,6982.25,6980.5,6981.75,0,0,2453
1770886860,6981.75,6983.5,6981.75,6982,0,0,2635
1770886920,6982.25,6982.5,6981.25,6981.75,0,0,2502
1770886980,6981.75,6983,6981.75,6982.5,0,0,2654
1770887040,6982.5,6983.5,6982.25,6982.5,0,0,2793
1770887100,6982.75,6983,6981.5,6981.5,0,0,2686
1770887160,6981.5,6982.25,6981,6981.5,0,0,2530
1770887220,6981.75,6982.75,6981.75,6982.25,0,0,2617
1770887280,6982.5,6982.75,6982,6982.25,0,0,2535
1770887340,6982.5,6982.75,6982.25,6982.5,0,0,2606
1770887400,6983,6984.5,6982.75,6984.5,0,0,2814
1770887460,6984.75,6985,6983,6983.5,0,0,2641
1770887520,6983.5,6984,6982.75,6983.25,0,0,2553
1770887580,6982.75,6983.25,6982.5,6983.25,0,0,2659
1770887640,6983.5,6983.75,6983,6983.5,0,0,2728
1770887700,6983.75,6984.5,6983.25,6983.5,0,0,2580
1770887760,6983.25,6984,6983.25,6983.75,0,0,2660
1770887820,6983.5,6984.5,6983.25,6984.25,0,0,2892
1770887880,6984.25,6985.75,6983.25,6983.25,0,0,2446
1770887940,6983,6983.5,6982.25,6982.75,0,0,2314
1770888000,6982.75,6982.75,6982.25,6982.5,0,0,2226
1770888060,6982.75,6983.5,6982.25,6983.5,0,0,2323
1770888120,6983.5,6983.75,6981.75,6982.25,0,0,2037
1770888180,6982.25,6983,6982.25,6982.5,0,0,2126
1770888240,6982.5,6982.75,6982,6982.75,0,0,2218
1770888300,6982.75,6982.75,6982,6982.75,0,0,2286
1770888360,6982.75,6983.5,6982.75,6983.5,0,0,2365
1770888420,6983.5,6984,6983.25,6983.25,0,0,2256
1770888480,6983.25,6983.25,6982.5,6982.5,0,0,2177
1770888540,6982.75,6983.25,6982.25,6982.25,0,0,2089
1770888600,6982.25,6982.5,6980.75,6981.5,0,0,1786
1770888660,6981.75,6982.5,6981.5,6982.25,0,0,1873
1770888720,6982.5,6983,6982.25,6982.75,0,0,1959
1770888780,6983,6983.75,6982.5,6982.75,0,0,1870
1770888840,6982.75,6983.25,6982.5,6983.25,0,0,1935
1770888900,6983,6983,6982.75,6982.75,0,0,1884
1770888960,6983,6983.25,6982.75,6983.25,0,0,1932
1770889020,6983,6983.75,6982.75,6983.5,0,0,2000
1770889080,6983.5,6985,6983.5,6983.75,0,0,2134
1770889140,6983.75,6984,6982.5,6982.75,0,0,2039
1770889200,6983,6983.25,6982.75,6983.25,0,0,2102
1770889260,6983.25,6983.25,6982.25,6982.5,0,0,1984
1770889320,6982.5,6982.75,6982,6982.75,0,0,2069
1770889380,6982.5,6982.75,6982.5,6982.5,0,0,1983
1770889440,6982.5,6982.5,6981.75,6981.75,0,0,1874
1770889500,6981.75,6982.25,6981.25,6981.5,0,0,1615
1770889560,6981.5,6981.5,6979.5,6979.75,0,0,1350
1770889620,6979.75,6980.5,6979,6980,0,0,1665
1770889680,6980,6980.75,6979.5,6980.5,0,0,1806
1770889740,6980.5,6981,6980.25,6980.75,0,0,1858
1770889800,6980.75,6981.5,6980.75,6981.5,0,0,1944
1770889860,6981.5,6982.25,6981.25,6981.75,0,0,2010
1770889920,6981.5,6982.25,6981.25,6981.75,0,0,2081
1770889980,6982,6982.25,6981.75,6982,0,0,2157
1770890040,6982,6983.25,6982,6983,0,0,2353
1770890100,6982.75,6982.75,6982,6982.25,0,0,2273
1770890160,6982.25,6982.5,6981.75,6982.25,0,0,2184
1770890220,6982.25,6982.75,6982.25,6982.5,0,0,2298
1770890280,6982.75,6983.5,6982.75,6983.25,0,0,2484
1770890340,6983.25,6984,6983,6983.5,0,0,3096
1770890400,6983.5,6983.75,6982.25,6982.75,0,0,2908
1770890460,6983,6984.25,6983,6983.5,0,0,3094
1770890520,6983.75,6984.25,6983.5,6984.25,0,0,3222
1770890580,6984.5,6985,6984.5,6985,0,0,3350
1770890640,6984.75,6986.25,6984.75,6985.25,0,0,4200
1770890700,6985.25,6985.5,6984.5,6984.5,0,0,4104
1770890760,6984.25,6984.75,6984.25,6984.75,0,0,4193
1770890820,6984.75,6985.25,6984.5,6984.75,0,0,4383
1770890880,6984.75,6984.75,6983.75,6983.75,0,0,4220
1770890940,6983.5,6984,6983.25,6983.25,0,0,4120
1770891000,6983.5,6983.5,6982,6982,0,0,3954
1770891060,6981.75,6981.75,6980.5,6980.5,0,0,3668
1770891120,6980.75,6980.75,6978.75,6979,0,0,3420
1770891180,6979.25,6980,6978.75,6979.5,0,0,3545
1770891240,6979.5,6979.75,6978.5,6979,0,0,3379
1770891300,6978.75,6979,6978,6978.25,1,0,3222
1770891360,6978.75,6979.75,6978.75,6979,0,0,3369
1770891420,6979,6980,6979,6979.75,0,0,3514
1770891480,6979.75,6980.5,6979.75,6980.25,0,0,3604
1770891540,6980.25,6980.5,6979.75,6979.75,0,0,3543
1770891600,6979.5,6979.5,6978.25,6978.25,0,0,3446
1770891660,6978.25,6978.25,6977.5,6977.75,0,0,3252
1770891720,6977.75,6978.25,6977.5,6978,0,0,3379
1770891780,6978,6978.5,6977,6977.25,0,0,3110
1770891840,6977.25,6977.5,6976.25,6976.25,0,0,2922
1770891900,6976.25,6977.5,6976.25,6977.5,0,0,3019
1770891960,6977.25,6977.75,6977.25,6977.25,0,0,2853
1770892020,6977,6977,6976.5,6976.5,0,0,2783
1770892080,6976.25,6978,6976.25,6977.75,0,0,2983
1770892140,6977.5,6978.5,6977.5,6977.75,0,0,3094
1770892200,6977.75,6979.5,6977.75,6979,0,0,3247
1770892260,6979.25,6979.25,6979,6979,0,0,3206
1770892320,6979,6979.25,6978.25,6978.5,0,0,3125
1770892380,6978.75,6979.25,6978.5,6979,0,0,3241
1770892440,6979,6979.25,6978.5,6979,0,0,3312
1770892500,6979.25,6979.25,6978,6978,0,0,3148
1770892560,6978,6978.5,6978,6978.25,0,0,3229
1770892620,6978.25,6978.25,6977.5,6977.5,0,0,3111
1770892680,6977.75,6978,6977.75,6978,0,0,3177
1770892740,6978,6978.75,6977.75,6978.75,0,0,3271
1770892800,6978.75,6979.75,6978.25,6979.75,0,0,3429
1770892860,6979.5,6980,6979.25,6980,0,0,3529
1770892920,6980.25,6980.25,6979.75,6979.75,0,0,3487
1770892980,6979.75,6979.75,6978.75,6978.75,0,0,3392
1770893040,6978.75,6979.25,6978.25,6978.25,0,0,3301
1770893100,6978.75,6979.25,6978.75,6979.25,0,0,3371
1770893160,6979.25,6979.25,6978.75,6979.25,0,0,3469
1770893220,6979,6979,6978,6978.75,0,0,3329
1770893280,6978.75,6978.75,6978.25,6978.5,0,0,3274
1770893340,6978.5,6978.5,6977.5,6978,0,0,3136
1770893400,6978,6978.5,6977.75,6978.5,0,0,3194
1770893460,6978.5,6979,6978.5,6979,0,0,3245
1770893520,6979,6979.25,6978.5,6979,0,0,3343
1770893580,6978.75,6979,6978.75,6978.75,0,0,3300
1770893640,6978.75,6978.75,6978,6978.5,0,0,3256
1770893700,6978.5,6978.75,6978.5,6978.5,0,0,3182
1770893760,6978.5,6979.25,6978.5,6978.75,0,0,3252
1770893820,6978.75,6979,6978.75,6979,0,0,3316
1770893880,6978.75,6979.25,6978.5,6979,0,0,3372
1770893940,6978.75,6979.5,6978.75,6979.5,0,0,3445
1770894000,6979.5,6980.75,6978.75,6979.75,0,0,4025
1770894060,6979.75,6980.5,6979.5,6979.75,0,0,4108
1770894120,6979.75,6980.5,6979,6980.5,0,0,4303
1770894180,6980.5,6981.25,6980.25,6980.25,0,0,4134
1770894240,6980,6980.5,6978.75,6979.5,0,0,3887
1770894300,6979.5,6980.75,6979.5,6980.25,0,0,3986
1770894360,6980,6980.25,6979.75,6980,0,0,3906
1770894420,6980.25,6980.75,6979.75,6980,0,0,3826
1770894480,6980,6980.25,6979,6980.25,0,0,3937
1770894540,6980.5,6981.25,6980.5,6981.25,0,0,4013
1770894600,6981.25,6981.5,6980.5,6981.25,0,0,4105
1770894660,6981.5,6981.75,6981.25,6981.5,0,0,4267
1770894720,6981.5,6981.5,6981.25,6981.5,0,0,4302
1770894780,6981.5,6982.75,6981.5,6982.75,0,0,4445
1770894840,6982.75,6983,6982,6982,0,0,4290
1770894900,6982,6982.25,6981.5,6982.25,0,0,4392
1770894960,6982.25,6982.25,6981.75,6982.25,0,0,4438
1770895020,6982.25,6983,6982.25,6982.5,0,0,4512
1770895080,6982.75,6983.25,6982.25,6982.25,0,0,4443
1770895140,6982.5,6982.75,6982.5,6982.75,0,0,4522
1770895200,6982.5,6983.25,6982.5,6983,0,0,4615
1770895260,6982.75,6983.25,6982.25,6982.25,0,0,4541
1770895320,6982.25,6982.5,6981.25,6981.25,0,0,4461
1770895380,6981.25,6982,6980.75,6981.75,0,0,4581
1770895440,6981.75,6982,6981.75,6981.75,0,0,4612
1770895500,6981.75,6982.25,6981.5,6982.25,0,0,4691
1770895560,6982.25,6982.25,6981.75,6981.75,0,0,4637
1770895620,6981.75,6982.75,6981.75,6982.75,0,0,4670
1770895680,6983,6984,6982.75,6984,0,0,4797
1770895740,6984.25,6984.25,6983.75,6983.75,0,0,4699
1770895800,6983.5,6984,6983.25,6983.75,0,0,4758
1770895860,6983.75,6984,6983,6983,0,0,4673
1770895920,6983.25,6983.25,6982.75,6982.75,0,0,4622
1770895980,6982.75,6983,6982.25,6982.25,0,0,4546
1770896040,6982.25,6982.5,6982,6982.25,0,0,4465
1770896100,6982,6982,6981.5,6981.75,0,0,4353
1770896160,6981.5,6981.75,6981,6981.25,0,0,4260
1770896220,6981.25,6981.75,6980.75,6981,0,0,4138
1770896280,6981,6981,6980.5,6981,0,0,4078
1770896340,6981,6981,6979.75,6980,0,0,3951
1770896400,6980.25,6980.25,6979.5,6979.75,0,0,3866
1770896460,6979.5,6979.75,6979,6979.5,0,0,3770
1770896520,6979.25,6979.75,6979.25,6979.75,0,0,3847
1770896580,6979.5,6980,6979,6979.5,0,0,3657
1770896640,6979.5,6979.5,6979.25,6979.5,0,0,3608
1770896700,6979.5,6980,6979.25,6980,0,0,3668
1770896760,6980,6980,6979.75,6980,0,0,3703
1770896820,6980,6980.75,6980,6980.75,0,0,3819
1770896880,6980.75,6981,6980.75,6981,0,0,3867
1770896940,6981,6981.5,6980.75,6981.5,0,0,3983
1770897000,6981.5,6983,6981.5,6981.75,0,0,4202
1770897060,6981.5,6982,6981.25,6982,0,0,4281
1770897120,6981.75,6982,6981.75,6982,0,0,4314
1770897180,6982,6982.75,6982,6982.5,0,0,4414
1770897240,6982.25,6983,6982.25,6982.5,0,0,4513
1770897300,6982.5,6982.5,6981.75,6982.25,0,0,4348
1770897360,6982.5,6983.5,6982,6983,0,0,4600
1770897420,6983.25,6983.5,6983,6983.5,0,0,4727
1770897480,6983.5,6984,6983.5,6983.75,0,0,4905
1770897540,6983.5,6984,6983.25,6983.5,0,0,4735
1770897600,6983.25,6983.5,6982.5,6982.75,0,0,4249
1770897660,6982.75,6983,6982,6982,0,0,4092
1770897720,6982.25,6982.25,6981.5,6981.75,0,0,3916
1770897780,6981.75,6981.75,6980.75,6981,0,0,3780
1770897840,6980.75,6981,6980,6980.5,0,0,3621
1770897900,6980.25,6981,6980.25,6980.75,0,0,3763
1770897960,6980.75,6981.25,6980.5,6980.5,0,0,3624
1770898020,6980.5,6980.5,6979.5,6979.5,0,0,3517
1770898080,6979.75,6981,6979.75,6980.75,0,0,3635
1770898140,6981,6981.75,6980.5,6981,0,0,3805
1770898200,6981,6981.5,6980.5,6980.5,0,0,3701
1770898260,6980.5,6980.75,6978.75,6980,0,0,3321
1770898320,6980,6980,6979.5,6980,0,0,3262
1770898380,6980,6980.75,6979.5,6980.25,0,0,3361
1770898440,6980.25,6982,6980.25,6981.5,0,0,3519
1770898500,6981.5,6981.5,6980.25,6980.25,0,0,3448
1770898560,6980.5,6982,6980.5,6981.5,0,0,3627
1770898620,6981.5,6982,6981.5,6981.5,0,0,3674
1770898680,6981.25,6981.75,6981,6981.75,0,0,3751
1770898740,6981.75,6982,6981.5,6981.75,0,0,3795
1770898800,6982,6982.5,6981.75,6982.25,0,0,3868
1770898860,6982.25,6982.5,6981.5,6981.5,0,0,3776
1770898920,6981.75,6982.25,6981.75,6982.25,0,0,3849
1770898980,6982.25,6982.5,6982,6982.25,0,0,3901
1770899040,6982.5,6983,6982.5,6982.5,0,0,4014
1770899100,6982.5,6982.5,6981.75,6981.75,0,0,3898
1770899160,6981.75,6982.25,6981,6981.75,0,0,3757
1770899220,6981.75,6982.25,6981.75,6981.75,0,0,3662
1770899280,6981.75,6982.75,6981.75,6982.5,0,0,3773
1770899340,6982.5,6983.25,6982.5,6983,0,0,3874
1770899400,6983,6983.75,6982.75,6983.5,0,0,4065
1770899460,6983.5,6984.5,6983.25,6984.5,0,0,4230
1770899520,6984.5,6985,6983.25,6983.25,0,0,3963
1770899580,6983.5,6983.5,6982.5,6982.5,0,0,3677
1770899640,6982.75,6984.25,6982.75,6984.25,0,0,3867
1770899700,6984,6984.25,6983.25,6983.75,0,0,3732
1770899760,6983.5,6984,6983.25,6983.75,0,0,3885
1770899820,6983.75,6983.75,6983.25,6983.5,0,0,3791
1770899880,6983.75,6985,6983.75,6985,0,0,3961
1770899940,6985,6985,6984.25,6984.5,0,0,3845
1770900000,6984.5,6986,6984,6985.5,0,0,4119
1770900060,6985.75,6986.75,6985.75,6986.75,0,0,4310
1770900120,6986.75,6986.75,6985.5,6986,0,0,4053
1770900180,6986,6986,6984.25,6984.75,0,0,3819
1770900240,6984.75,6984.75,6982.75,6983.25,0,0,3614
1770900300,6983.25,6983.25,6982.25,6982.75,0,0,3382
1770900360,6982.5,6983,6981.75,6982.75,0,0,3614
1770900420,6983,6983.25,6982.5,6983,0,0,3816
1770900480,6983,6983,6982.5,6982.75,0,0,3678
1770900540,6982.75,6983.5,6982.5,6983.5,0,0,3864
1770900600,6983.25,6983.75,6983.25,6983.5,0,0,4051
1770900660,6983.5,6984.25,6983,6983,0,0,3849
1770900720,6983,6983,6981.25,6982,0,0,3553
1770900780,6982,6982,6980.75,6980.75,0,0,3376
1770900840,6980.75,6980.75,6979.5,6980.75,0,0,3116
1770900900,6980.5,6981.75,6980.5,6981.25,0,0,3270
1770900960,6981.5,6981.75,6980.5,6980.5,0,0,3146
1770901020,6980.5,6980.5,6979.5,6979.75,0,0,2975
1770901080,6979.5,6980.5,6979.5,6980.25,0,0,3129
1770901140,6980.5,6980.75,6980,6980,0,0,3006
1770901200,6980,6980.25,6979,6979,0,0,2735
1770901260,6979.25,6979.5,6978.25,6979,0,0,2477
1770901320,6979,6979,6977.75,6977.75,0,0,2165
1770901380,6978,6978.25,6977.25,6977.75,0,0,1850
1770901440,6977.75,6977.75,6976.75,6976.75,0,0,1447
1770901500,6976.75,6977.75,6976.75,6977.5,0,0,1730
1770901560,6977.75,6978.25,6977.25,6977.5,0,0,1611
1770901620,6977.5,6977.75,6977.25,6977.25,0,0,1481
1770901680,6977,6977.25,6975.5,6976.25,0,0,1075
1770901740,6976.5,6978.25,6976.25,6978,0,0,1266
1770901800,6977.75,6978.25,6977.25,6977.5,0,0,1123
1770901860,6977.5,6977.75,6977,6977,0,0,1006
1770901920,6977.25,6977.75,6977,6977,0,0,854
1770901980,6977.25,6977.25,6975.5,6975.75,0,0,581
1770902040,6975.75,6976,6974.5,6974.5,0,0,109
1770902100,6974.5,6975,6973.5,6974,0,0,-475
1770902160,6973.75,6975.25,6973.5,6975,0,0,-206
1770902220,6975,6975.5,6974.75,6975.5,0,0,-43
1770902280,6975.5,6975.75,6974.5,6975,0,0,-285
1770902340,6975.25,6975.5,6974.25,6975.5,0,0,-110
1770902400,6975.25,6975.75,6974.75,6975,0,0,-354
1770902460,6974.75,6975,6974,6974.75,0,0,-517
1770902520,6974.5,6975.5,6974,6975,0,0,-289
1770902580,6974.75,6975.75,6974.75,6975.25,0,0,-100
1770902640,6975.5,6975.75,6974.5,6975,0,0,-379
1770902700,6975.25,6976,6974.25,6975.75,0,0,-16
1770902760,6976,6976.5,6975.5,6976.25,0,0,249
1770902820,6976,6977,6976,6976.25,0,0,425
1770902880,6976.25,6977.75,6976.25,6977,0,0,700
1770902940,6977,6978,6976.75,6977.75,0,0,937
1770903000,6978,6979,6976,6978.25,0,0,1512
1770903060,6978,6979.5,6977.75,6978.75,0,0,1974
1770903120,6978.5,6980.5,6978.5,6980,0,0,2540
1770903180,6979.75,6981.75,6979.25,6981.5,0,0,2948
1770903240,6981.25,6983.25,6981,6982.75,0,0,3665
1770903300,6983,6983.25,6981.75,6982,0,0,3380
1770903360,6982,6983.25,6982,6983.25,0,0,3740
1770903420,6983.25,6986.25,6983.25,6985,0,0,4623
1770903480,6985.25,6986.75,6985,6985.25,0,0,5458
1770903540,6985.25,6986,6985,6985.75,0,0,5764
1770903600,6985.75,6989.5,6985.5,6989.5,0,0,6953
1770903660,6989.75,6991.5,6989.25,6991,0,0,8031
1770903720,6991,6991.25,6989.5,6990.5,0,0,7476
1770903780,6990.5,6991,6989,6989.5,0,0,6811
1770903840,6989.5,6989.5,6988.25,6988.75,0,0,6302
1770903900,6989,6989.25,6988.25,6988.5,0,0,6067
1770903960,6988.5,6989.25,6987.75,6988.5,0,0,5694
1770904020,6988.25,6988.5,6987.25,6987.25,0,0,5227
1770904080,6987.25,6987.5,6986.75,6987,0,0,4950
1770904140,6987,6987.25,6985.5,6987,0,0,4325
1770904200,6986.75,6987,6984.5,6984.5,0,0,3834
1770904260,6984.5,6985,6983.75,6984.5,0,0,3466
1770904320,6984.5,6985.75,6984.25,6985.5,0,0,3715
1770904380,6985.25,6986.75,6985.25,6986.75,0,0,3967
1770904440,6986.5,6986.75,6985.5,6985.5,0,0,3647
1770904500,6985.5,6986.25,6985.5,6985.75,0,0,3959
1770904560,6985.75,6987,6985.5,6986.75,0,0,4273
1770904620,6987,6988,6986.75,6987.75,0,0,4634
1770904680,6987.75,6988.5,6987.25,6987.5,0,0,4268
1770904740,6987.75,6987.75,6985.75,6986.5,0,0,3924
1770904800,6986.5,6986.75,6985,6985.25,0,0,3259
1770904860,6985.25,6985.25,6983.5,6983.75,0,0,2414
1770904920,6984,6985,6983.5,6984.25,0,0,2867
1770904980,6984.25,6984.25,6982.25,6982.75,0,0,2358
1770905040,6982.75,6983.5,6982.5,6983,0,0,2652
1770905100,6983.25,6983.75,6982.5,6983.25,0,0,2978
1770905160,6983.25,6984.5,6983.25,6983.75,0,0,3340
1770905220,6984,6984.75,6983.5,6984.25,0,0,3577
1770905280,6984.5,6985,6984.25,6984.25,0,0,3339
1770905340,6984.5,6985,6983.75,6984.75,0,0,3587
1770905400,6984.75,6985.25,6983.75,6985.25,0,0,4051
1770905460,6985.25,6985.25,6984,6984,0,0,3822
1770905520,6984,6984.25,6983,6983.75,0,0,3225
1770905580,6984,6984,6983,6983.25,0,0,3043
1770905640,6983.5,6983.5,6981,6981.25,0,0,2296
1770905700,6981.25,6981.75,6980.25,6980.5,0,0,1773
1770905760,6980.75,6981.75,6980.25,6980.5,0,0,1372
1770905820,6980.5,6981.5,6980.25,6981.5,0,0,1964
1770905880,6981.5,6982.5,6981.25,6982,0,0,2335
1770905940,6981.75,6982.25,6981.25,6981.5,0,0,2030
1770906000,6981.5,6982.75,6981.5,6982,0,0,2385
1770906060,6981.75,6982.25,6981.5,6981.75,0,0,2111
1770906120,6981.5,6982.5,6981.25,6981.5,0,0,1668
1770906180,6981.25,6981.25,6980,6980.5,0,0,1284
1770906240,6980.5,6981,6980.5,6980.75,0,0,1546
1770906300,6981,6981.75,6980.5,6981.25,0,0,2093
1770906360,6981.25,6982.5,6981.25,6981.25,0,0,2517
1770906420,6981.25,6981.5,6979.75,6980,0,0,1806
1770906480,6980.25,6981.5,6979.5,6980.25,0,0,2796
1770906540,6980.25,6982,6980,6981.25,0,0,4509
1770906600,6981.5,6987.25,6979.75,6981.75,0,0,18254
1770906660,6981.75,6985,6980.5,6981,0,0,10596
1770906720,6981,6988.75,6980.75,6988.75,0,0,16549
1770906780,6988.75,6989.25,6984.5,6987.25,0,0,11007
1770906840,6987.25,6988.75,6985.25,6988.75,0,0,15525
1770906900,6988.75,6990,6986,6986.75,0,0,9615
1770906960,6987,6987.75,6984,6984.75,0,0,4763
1770907020,6985,6985.5,6982.5,6984.75,0,0,769
1770907080,6984.75,6988.5,6983.5,6985,0,0,5849
1770907140,6985.25,6987.25,6983.75,6987.25,0,0,9354
1770907200,6987.25,6991.5,6985.75,6988.5,0,0,16218
1770907260,6988.5,6992.75,6988,6988.25,0,0,8238
1770907320,6988.25,6990.5,6985.75,6986.25,0,0,1633
1770907380,6986.25,6986.75,6983.75,6985.25,0,0,-2918
1770907440,6985.25,6985.25,6978.75,6979.25,0,0,-9725
1770907500,6979.25,6982.75,6975,6975,0,0,-16996
1770907560,6975,6979.5,6972.75,6977.75,0,0,-9765
1770907620,6977.5,6981.5,6975.75,6976.5,0,0,-15981
1770907680,6976.25,6977.25,6972.75,6975.5,0,0,-21405
1770907740,6975.5,6978,6970,6972,0,0,-29229
1770907800,6972,6976.25,6969.5,6975,0,0,-21822
1770907860,6975,6978.25,6972.25,6973,0,0,-26795
1770907920,6973,6974.75,6971.5,6972.5,0,0,-30378
1770907980,6972.5,6979,6972.5,6974.5,0,0,-25592
1770908040,6974.5,6978.5,6974.5,6976.5,0,0,-22131
1770908100,6976.25,6976.5,6972.5,6973.25,0,0,-25918
1770908160,6973.25,6973.5,6968,6968.5,0,0,-30804
1770908220,6968.5,6969.25,6965.75,6967.75,0,0,-36452
1770908280,6967.5,6967.75,6964,6964.25,0,0,-41241
1770908340,6964,6967.25,6962,6967.25,0,0,-37190
1770908400,6967,6967.5,6962.25,6964,0,0,-42889
1770908460,6964,6972.75,6962.75,6972,0,0,-36076
1770908520,6972,6975.25,6971.25,6972.5,0,0,-30435
1770908580,6972.25,6973.75,6971,6971,0,0,-34854
1770908640,6971.25,6971.5,6965,6965.25,0,0,-39370
1770908700,6965.25,6968,6965.25,6966.25,0,0,-36137
1770908760,6966.5,6971.25,6966,6969.25,0,0,-32041
1770908820,6969.25,6970.5,6966.5,6966.75,0,0,-36797
1770908880,6966.75,6967.25,6960.75,6961,0,0,-42248
1770908940,6961,6963.5,6960.25,6962.75,0,0,-38380
1770909000,6963,6966.25,6962,6966,0,0,-33847
1770909060,6966,6966.75,6961.75,6962,0,0,-37240
1770909120,6962,6968.5,6961,6965.75,0,0,-32533
1770909180,6966,6968.5,6965,6968,0,0,-29257
1770909240,6968,6973,6967.5,6972.5,0,0,-24135
1770909300,6972.5,6974,6969.25,6972.75,0,0,-19133
1770909360,6972.75,6975,6970.5,6975,0,0,-15576
1770909480,6970.75,6973,6968,6970.5,0,0,-18988
1770909540,6970.25,6971.75,6966.75,6967,0,0,-21648
1770909600,6966.75,6971.5,6966.75,6968.75,0,0,-18575
1770909660,6969,6969.75,6964,6964,0,0,-22293
1770909720,6964.25,6976,6964,6974,0,0,-17003
1770909780,6973.75,6974,6968.5,6969.25,0,0,-20245
1770909840,6969.5,6970.25,6967.75,6969.25,0,0,-23018
1770909900,6969.25,6971.25,6967.75,6969,0,0,-25577
1770909960,6969,6969.25,6965.75,6968.75,0,0,-28272
1770910020,6968.75,6970.25,6966.25,6968.75,0,0,-30598
1770910080,6968.75,6972.5,6968,6971,0,0,-28181
1770910140,6971.25,6971.5,6967.25,6969.5,0,0,-30645
1770910200,6969.75,6974,6968.25,6973,0,0,-26896
1770910260,6972.75,6973,6967.5,6968,0,0,-29190
1770910320,6968,6969,6962.75,6963.5,0,0,-32601
1770910380,6963.75,6964.25,6960,6960.75,0,0,-36458
1770910440,6960.5,6962.25,6958,6958.25,0,0,-40807
1770910500,6958.25,6960.25,6958,6958,0,0,-44377
1770910560,6958,6958,6955,6956.75,0,0,-50045
1770910620,6956.75,6957.75,6953.5,6953.75,0,0,-54010
1770910680,6953.5,6954,6948.25,6951,0,0,-61210
1770910740,6950.75,6951.25,6948.5,6950.25,0,0,-65162
1770910800,6950.25,6952,6945.75,6945.75,0,0,-71613
1770910860,6945.75,6948,6944,6944.5,0,0,-76118
1770910920,6944.5,6947,6942.5,6945.75,0,0,-70598
1770910980,6945.75,6948.75,6943.5,6943.75,0,0,-75771
1770911040,6944,6945.25,6941.75,6942.5,0,0,-80229
1770911100,6942.25,6947,6941,6946.75,0,0,-75010
1770911160,6946.75,6947.75,6944.5,6946,0,0,-79879
1770911220,6946,6947,6944,6946.75,0,0,-76651
1770911280,6946.75,6947,6940.75,6941.25,0,0,-80917
1770911340,6941.25,6945,6941,6943.75,0,0,-76788
1770911400,6943.75,6944.75,6940.5,6940.5,0,0,-80674
1770911460,6940.5,6946.75,6940.5,6945.5,0,0,-77156
1770911520,6945.5,6946,6939.75,6940,0,0,-81706
1770911580,6939.75,6941.25,6938.5,6939.25,0,0,-85065
1770911640,6939,6939.25,6933.5,6933.75,0,0,-90935
1770911700,6933.75,6935,6931.5,6932,0,0,-98864
1770911760,6931.75,6932.5,6929.75,6931.5,0,0,-104308
1770911820,6931.25,6933.25,6927.75,6929.25,0,0,-109814
1770911880,6929,6931,6926,6926.5,0,0,-117174
1770911940,6926.5,6927.25,6924.25,6925,0,0,-123382
1770912000,6925,6926,6921.5,6924.5,0,0,-134702
1770912060,6924.25,6924.5,6922,6922.25,0,0,-141104
1770912120,6922,6922.5,6919,6920.5,0,0,-149670
1770912180,6920.25,6926.25,6920.25,6923,0,0,-140646
1770912240,6922.75,6923.25,6917.75,6919.75,0,0,-146816
1770912300,6919.75,6921,6912.5,6912.5,0,0,-155689
1770912360,6912.5,6912.5,6910,6910.25,0,0,-163090
1770912420,6910,6912.5,6906.5,6911.25,0,0,-153910
1770912480,6911,6913.75,6910.5,6912.25,0,0,-147179
1770912540,6912.25,6914,6908,6908.5,0,0,-154007
1770912600,6908.5,6909.75,6904,6904,0,0,-163525
1770912660,6904,6907.5,6902,6902,0,0,-173016
